NEV;VALUE;M_KOD;VON_IDO
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);12;TYWC002;2025
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);19,4;TYWC002;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);17,4;TYWC002;2025
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);32,1;TYWC002;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);31,2;TYWC002;2025
Pest (Pest);13,1;TYWC002;2025
Pest (Pest);13,2;TYWC002;2024
Budapest (Budapest);13,1;TYWC003;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);3,3;TYWC003;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);3,3;TYWC003;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);5,5;TYWC003;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);4,6;TYWC003;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);2,1;TYWC003;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);2,8;TYWC003;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);4;TYWC003;2024
Pest (Pest);2,2;TYWC003;2024
Budapest (Budapest);12;TYWC004;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);2;TYWC004;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);2;TYWC004;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);3,4;TYWC004;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);2,6;TYWC004;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);2,3;TYWC004;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);4,3;TYWC004;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);4,4;TYWC004;2024
Pest (Pest);2;TYWC004;2024
Budapest (Budapest);2,4;TYWC005;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);4,1;TYWC005;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);4,1;TYWC005;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);6,2;TYWC005;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);3,1;TYWC005;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);3,5;TYWC005;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);3,6;TYWC005;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);12,4;TYWC005;2024
Pest (Pest);2,3;TYWC005;2024
Budapest (Budapest);1,4;TYWC006;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);3,1;TYWC006;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);3,1;TYWC006;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);4,8;TYWC006;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);2,1;TYWC006;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);2,8;TYWC006;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);2,6;TYWC006;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);8,4;TYWC006;2024
Pest (Pest);1,5;TYWC006;2024
Budapest (Budapest);-0,6;TYWC007;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);-0,9;TYWC007;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);-0,9;TYWC007;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);-0,7;TYWC007;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);-2,9;TYWC007;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);-2,6;TYWC007;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);1,6;TYWC007;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);2,1;TYWC007;2024
Pest (Pest);4,3;TYWC007;2024
Budapest (Budapest);2,4;TYWC008;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);-0,5;TYWC008;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);-0,5;TYWC008;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);-0,7;TYWC008;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);-1,5;TYWC008;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);-1,8;TYWC008;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);0,3;TYWC008;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);0;TYWC008;2024
Pest (Pest);0,6;TYWC008;2024
Budapest (Budapest);0,4;TYWC009;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);0,1;TYWC009;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);0,1;TYWC009;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);0,1;TYWC009;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);0,1;TYWC009;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);0,1;TYWC009;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);0,1;TYWC009;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);0,2;TYWC009;2024
Pest (Pest);0,2;TYWC009;2024
Budapest (Budapest);65,6;TYWC010;2024
Budapest (Budapest);66,3;TYWC010;2025
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);50,6;TYWC010;2025
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);49,8;TYWC010;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);49,8;TYWC010;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);50,6;TYWC010;2025
Dél-Dunántúl (Baranya, Somogy, Tolna);31,6;TYWC010;2025
Dél-Dunántúl (Baranya, Somogy, Tolna);31,4;TYWC010;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);51,7;TYWC010;2025
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);50,5;TYWC010;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);23,7;TYWC010;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);24,4;TYWC010;2025
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);35,6;TYWC010;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);36,3;TYWC010;2025
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);34,4;TYWC010;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);35,7;TYWC010;2025
Pest (Pest);55,9;TYWC010;2025
Pest (Pest);55,1;TYWC010;2024
Budapest (Budapest);119,0060105;TYWF001;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);122,896014;TYWF001;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);122,896014;TYWF001;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);112,9118054;TYWF001;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);105,0196849;TYWF001;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);96,87269173;TYWF001;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);99,44166923;TYWF001;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);107,8782742;TYWF001;2024
Pest (Pest);82,01273226;TYWF001;2024
Budapest (Budapest);53,32869692;TYWF103;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);44,67102846;TYWF103;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);44,67102846;TYWF103;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);55,01377117;TYWF103;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);37,73717892;TYWF103;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);45,23274814;TYWF103;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);49,60191939;TYWF103;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);52,44111277;TYWF103;2024
Pest (Pest);31,61359564;TYWF103;2024
Budapest (Budapest);2636,003605;TYWF104;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);793,660904;TYWF104;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);793,660904;TYWF104;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);1231,816731;TYWF104;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);642,5188039;TYWF104;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);1067,559073;TYWF104;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);1311,656832;TYWF104;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);2152,99651;TYWF104;2024
Pest (Pest);576,1143718;TYWF104;2024
Budapest (Budapest);6449,708018;TYWF105;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);1719,968913;TYWF105;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);1719,968913;TYWF105;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);2865,419578;TYWF105;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);1714,564667;TYWF105;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);2291,18978;TYWF105;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);3385,686793;TYWF105;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);5491,747014;TYWF105;2024
Pest (Pest);1016,826905;TYWF105;2024
Budapest (Budapest);3994,001338;TYWF106;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);1138,84766;TYWF106;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);1138,84766;TYWF106;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);1995,977399;TYWF106;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);889,3136249;TYWF106;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);1594,747219;TYWF106;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);1804,333081;TYWF106;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);2710,83205;TYWF106;2024
Pest (Pest);728,8887193;TYWF106;2024
Budapest (Budapest);9751,985659;TYWF107;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);2630,978277;TYWF107;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);2630,978277;TYWF107;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);5226,03993;TYWF107;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);2498,283954;TYWF107;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);3517,076528;TYWF107;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);4716,747735;TYWF107;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);7048,042462;TYWF107;2024
Pest (Pest);1366,59347;TYWF107;2024
Budapest (Budapest);392,9364251;TYWF108;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);204,0607722;TYWF108;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);204,0607722;TYWF108;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);637,4221308;TYWF108;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);218,7706325;TYWF108;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);275,6866051;TYWF108;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);528,5639131;TYWF108;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);476,5974737;TYWF108;2024
Pest (Pest);120,3621792;TYWF108;2024
Budapest (Budapest);654,5894308;TYWF109;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);413,2661466;TYWF109;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);413,2661466;TYWF109;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);1369,51665;TYWF109;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);392,6263264;TYWF109;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);596,1023361;TYWF109;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);881,8087291;TYWF109;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);840,0941088;TYWF109;2024
Pest (Pest);192,9896253;TYWF109;2024
Budapest (Budapest);577,7657252;TYWG001;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);520,053389;TYWG001;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);520,053389;TYWG001;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);497,5330094;TYWG001;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);451,9766169;TYWG001;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);476,3623917;TYWG001;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);454,2457017;TYWG001;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);474,159593;TYWG001;2024
Pest (Pest);394,1176559;TYWG001;2024
Budapest (Budapest);173,0805336;TYWG002;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);192,2879499;TYWG002;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);192,2879499;TYWG002;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);200,9916892;TYWG002;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);221,2503839;TYWG002;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);209,9242126;TYWG002;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);220,1451761;TYWG002;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);210,8994556;TYWG002;2024
Pest (Pest);253,7313376;TYWG002;2024
Budapest (Budapest);4,16855632;TYWG004;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);1,05147071;TYWG004;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);1,05147071;TYWG004;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);2,09374761;TYWG004;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);1,6844868;TYWG004;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);0,5056693;TYWG004;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);1,87718879;TYWG004;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);2,48851592;TYWG004;2024
Pest (Pest);2,34735189;TYWG004;2024
Budapest (Budapest);261,1465446;TYWG005;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);284,1611966;TYWG005;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);284,1611966;TYWG005;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);306,5479047;TYWG005;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);284,1810796;TYWG005;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);288,1780681;TYWG005;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);296,507773;TYWG005;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);303,7953017;TYWG005;2024
Pest (Pest);336,2157564;TYWG005;2024
Budapest (Budapest);66,40681514;TYWG006;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);81,637808;TYWG006;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);81,637808;TYWG006;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);83,4372936;TYWG006;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);80,86963087;TYWG006;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);82,18713866;TYWG006;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);81,92415951;TYWG006;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);85,27687158;TYWG006;2024
Pest (Pest);92,45277386;TYWG006;2024
Budapest (Budapest);16,75283673;TYWG008;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);8,61260418;TYWG008;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);8,61260418;TYWG008;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);6,90689906;TYWG008;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);8,23017961;TYWG008;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);7,60419053;TYWG008;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);7,9733774;TYWG008;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);7,48370567;TYWG008;2024
Pest (Pest);5,94955507;TYWG008;2024
Budapest (Budapest);36,18670249;TYWG009;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);34,56623475;TYWG009;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);34,56623475;TYWG009;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);29,52591839;TYWG009;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);34,32198603;TYWG009;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);34,34729066;TYWG009;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);34,08183225;TYWG009;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);30,28169928;TYWG009;2024
Pest (Pest);22,69661257;TYWG009;2024
Budapest (Budapest);47,06046078;TYWG010;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);56,82116107;TYWG010;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);56,82116107;TYWG010;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);63,56718255;TYWG010;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);57,44783437;TYWG010;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);58,04851881;TYWG010;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);57,94479035;TYWG010;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);62,23459504;TYWG010;2024
Pest (Pest);71,35383236;TYWG010;2024
Budapest (Budapest);27,32964133;TYWG101;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);10,02643409;TYWG101;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);10,02643409;TYWG101;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);8,43151455;TYWG101;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);7,24279127;TYWG101;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);2,67216068;TYWG101;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);12,18892165;TYWG101;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);16,71620183;TYWG101;2024
Pest (Pest);19,20288186;TYWG101;2024
Budapest (Budapest);19360,03855;TYWJ001;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);28463,73975;TYWJ001;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);28463,73975;TYWJ001;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);28605,16627;TYWJ001;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);32580,00639;TYWJ001;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);31865,03748;TYWJ001;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);31093,82423;TYWJ001;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);29501,29676;TYWJ001;2024
Pest (Pest);28118,25055;TYWJ001;2024
Budapest (Budapest);16338,61132;TYWJ002;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);19863,56322;TYWJ002;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);19863,56322;TYWJ002;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);18681,22689;TYWJ002;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);21312,48588;TYWJ002;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);23508,67925;TYWJ002;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);22084,82353;TYWJ002;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);20815,15789;TYWJ002;2024
Pest (Pest);21959,16201;TYWJ002;2024
Budapest (Budapest);1174,225129;TYWJ003;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);646,4855286;TYWJ003;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);646,4855286;TYWJ003;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);667,6475957;TYWJ003;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);673,2784746;TYWJ003;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);576,3775429;TYWJ003;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);527,2238854;TYWJ003;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);546,5926042;TYWJ003;2024
Pest (Pest);302,9550935;TYWJ003;2024
Budapest (Budapest);93,00330107;TYWJ004;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);65,02979899;TYWJ004;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);65,02979899;TYWJ004;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);68,50124709;TYWJ004;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);60,76642362;TYWJ004;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);70,96411971;TYWJ004;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);62,27352595;TYWJ004;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);67,78047171;TYWJ004;2024
Pest (Pest);21,90648543;TYWJ004;2024
Budapest (Budapest);77,0705592;TYWJ005;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);45,36373351;TYWJ005;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);45,36373351;TYWJ005;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);45,2380108;TYWJ005;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);42,16753955;TYWJ005;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);28,5012945;TYWJ005;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);30,31862622;TYWJ005;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);40,32353222;TYWJ005;2024
Pest (Pest);35,13869118;TYWJ005;2024
Budapest (Budapest);3866,080275;TYWJ006;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);3453,424419;TYWJ006;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);3453,424419;TYWJ006;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);3860,05;TYWJ006;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);3863,67867;TYWJ006;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);4293,482072;TYWJ006;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);4392,3;TYWJ006;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);4772,117073;TYWJ006;2024
Pest (Pest);4961,446097;TYWJ006;2024
Budapest (Budapest);7496,533786;TYWJ007;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);3980,493661;TYWJ007;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);3980,493661;TYWJ007;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);3784,257797;TYWJ007;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);4262,345589;TYWJ007;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);3750,885965;TYWJ007;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);3222,527309;TYWJ007;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);3323,658793;TYWJ007;2024
Pest (Pest);1847,68893;TYWJ007;2024
Budapest (Budapest);354,1844991;TYWJ008;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);190,4665533;TYWJ008;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);190,4665533;TYWJ008;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);199,2850876;TYWJ008;2024
Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg);167,6612955;TYWJ008;2024
Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád);158,3404583;TYWJ008;2024
Közép-Dunántúl (Fejér, Komárom-Esztergom, Veszprém);134,1250915;TYWJ008;2024
Nyugat-Dunántúl (Győr-Moson-Sopron, Vas, Zala);138,6064515;TYWJ008;2024
Pest (Pest);90,24200651;TYWJ008;2024
Budapest (Budapest);6,50962947;TYWJ009;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád);6,45335286;TYWJ009;2024
Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád);6,45335286;TYWJ009;2024
Dél-Dunántúl (Baranya, Somogy, Tolna);6,92902721;TYWJ009;2024
