NEV;VALUE;M_KOD;VON_IDO
Csaholc;12,20752798;TYWB001;2024
Csaholc;6,10376399;TYWB101;2024
Csaholc;6,10376399;TYWB201;2024
Csaholc;10,17293998;TYWB301;2024
Csaholc;;TYWQ001;2024
Csaholc;20,2020202;TYWZ001;2024
Csaholc;;TYWZ002;2024
Csaholc;;TYWZ003;2024
Csaholc;20,2020202;TYWZ004;2024
Jéke;86,95652174;TYWF001;2024
Jéke;381,1594203;TYWG001;2024
Jéke;262,3574145;TYWG002;2024
Jéke;;TYWG004;2024
Jéke;;TYWG101;2024
Jéke;23,76811594;TYWJ107;2024
Jéke;3,76811594;TYWJ111;2024
Jéke;109,1772152;TYWA001;2024
Jéke;17,55669349;TYWB001;2024
Jéke;11,70446233;TYWB101;2024
Jéke;5,85223116;TYWB201;2024
Jéke;2,92611558;TYWB301;2024
Jéke;;TYWQ001;2024
Jéke;28,98550725;TYWZ001;2024
Jéke;;TYWZ002;2024
Jéke;14,49275362;TYWZ003;2024
Jéke;14,49275362;TYWZ004;2024
Nagykáta;147,3808321;TYWF001;2024
Nagykáta;416,1192522;TYWG001;2024
Nagykáta;240,3157256;TYWG002;2024
Nagykáta;0,58999536;TYWG004;2024
Nagykáta;0,84285052;TYWG101;2024
Nagykáta;25,2652855;TYWJ107;2024
Nagykáta;3,31817416;TYWJ111;2024
Nagykáta;145,4968754;TYWA001;2024
Nagykáta;7,16422942;TYWB001;2024
Nagykáta;14,66559906;TYWB101;2024
Nagykáta;-7,50136963;TYWB201;2024
Nagykáta;4,71996291;TYWB301;2024
Nagykáta;;TYWQ001;2024
Nagykáta;13,47481893;TYWZ001;2024
Nagykáta;;TYWZ002;2024
Nagykáta;4,21088092;TYWZ003;2024
Nagykáta;9,26393802;TYWZ004;2024
Vásárosdombó;70,77856421;TYWF001;2024
Vásárosdombó;384,2264914;TYWG001;2024
Vásárosdombó;260,2631579;TYWG002;2024
Vásárosdombó;;TYWG004;2024
Vásárosdombó;;TYWG101;2024
Vásárosdombó;27,90697674;TYWJ107;2024
Vásárosdombó;4,95449949;TYWJ111;2024
Vásárosdombó;84,24190801;TYWA001;2024
Vásárosdombó;9,03161064;TYWB001;2024
Vásárosdombó;46,16156548;TYWB101;2024
Vásárosdombó;-37,12995484;TYWB201;2024
Vásárosdombó;5,01756147;TYWB301;2024
Vásárosdombó;;TYWQ001;2024
Vásárosdombó;10,11122346;TYWZ001;2024
Vásárosdombó;;TYWZ002;2024
Vásárosdombó;10,11122346;TYWZ003;2024
Vásárosdombó;;TYWZ004;2024
Gacsály;36,85503686;TYWF001;2024
Gacsály;355,036855;TYWG001;2024
Gacsály;281,6608997;TYWG002;2024
Gacsály;;TYWG004;2024
Gacsály;;TYWG101;2024
Gacsály;16,21621622;TYWJ107;2024
Gacsály;1,96560197;TYWJ111;2024
Gacsály;41,06962664;TYWA001;2024
Gacsály;12,18769043;TYWB001;2024
Gacsály;24,37538087;TYWB101;2024
Gacsály;-12,18769043;TYWB201;2024
Gacsály;2,43753809;TYWB301;2024
Gacsály;;TYWQ001;2024
Gacsály;;TYWZ001;2024
Gacsály;;TYWZ002;2024
Gacsály;;TYWZ003;2024
Gacsály;;TYWZ004;2024
Nyíracsád;88,30022075;TYWF001;2024
Nyíracsád;396,2472406;TYWG001;2024
Nyíracsád;252,367688;TYWG002;2024
Nyíracsád;;TYWG004;2024
Nyíracsád;;TYWG101;2024
Nyíracsád;21,30242826;TYWJ107;2024
Nyíracsád;4,3598234;TYWJ111;2024
Nyíracsád;48,3651408;TYWA001;2024
Nyíracsád;13,54526607;TYWB001;2024
Nyíracsád;12,43953006;TYWB101;2024
Nyíracsád;1,10573601;TYWB201;2024
Nyíracsád;4,69937802;TYWB301;2024
Nyíracsád;;TYWQ001;2024
Nyíracsád;19,31567329;TYWZ001;2024
Nyíracsád;;TYWZ002;2024
Nyíracsád;8,2781457;TYWZ003;2024
Nyíracsád;11,03752759;TYWZ004;2024
Őrtilos;47,9616307;TYWF001;2024
Őrtilos;724,2206235;TYWG001;2024
Őrtilos;138,0794702;TYWG002;2024
Őrtilos;;TYWG004;2024
Őrtilos;;TYWG101;2024
Őrtilos;21,82254197;TYWJ107;2024
Őrtilos;2,39808153;TYWJ111;2024
Őrtilos;19,74431818;TYWA001;2024
Őrtilos;12,28501229;TYWB001;2024
Őrtilos;12,28501229;TYWB101;2024
Őrtilos;0;TYWB201;2024
Őrtilos;7,37100737;TYWB301;2024
Őrtilos;;TYWQ001;2024
Őrtilos;;TYWZ001;2024
Őrtilos;;TYWZ002;2024
Őrtilos;;TYWZ003;2024
Őrtilos;;TYWZ004;2024
Kékcse;43,25883201;TYWF001;2024
Kékcse;345,3496756;TYWG001;2024
Kékcse;289,5615866;TYWG002;2024
Kékcse;;TYWG004;2024
Kékcse;;TYWG101;2024
Kékcse;21,4852199;TYWJ107;2024
Kékcse;4,18168709;TYWJ111;2024
Kékcse;76,08337905;TYWA001;2024
Kékcse;17,7999288;TYWB001;2024
Kékcse;10,67995728;TYWB101;2024
Kékcse;7,11997152;TYWB201;2024
Kékcse;9,25596298;TYWB301;2024
Kékcse;;TYWQ001;2024
Kékcse;50,46863735;TYWZ001;2024
Kékcse;;TYWZ002;2024
Kékcse;7,20980534;TYWZ003;2024
Kékcse;43,25883201;TYWZ004;2024
Noszlop;42,23864836;TYWF001;2024
Noszlop;437,1700106;TYWG001;2024
Noszlop;228,7439614;TYWG002;2024
Noszlop;;TYWG004;2024
Noszlop;;TYWG101;2024
Noszlop;26,39915523;TYWJ107;2024
Noszlop;3,48468849;TYWJ111;2024
Noszlop;27,81204112;TYWA001;2024
Noszlop;5,1975052;TYWB001;2024
Noszlop;10,3950104;TYWB101;2024
Noszlop;-5,1975052;TYWB201;2024
Noszlop;6,23700624;TYWB301;2024
Noszlop;;TYWQ001;2024
Noszlop;42,23864836;TYWZ001;2024
Noszlop;;TYWZ002;2024
Noszlop;10,55966209;TYWZ003;2024
Noszlop;31,67898627;TYWZ004;2024
Újkígyós;85,1607409;TYWF001;2024
Újkígyós;469,8743879;TYWG001;2024
Újkígyós;212,8228364;TYWG002;2024
Újkígyós;0,21340162;TYWG004;2024
Újkígyós;4,26803244;TYWG101;2024
Újkígyós;31,38173302;TYWJ107;2024
Újkígyós;5,36512668;TYWJ111;2024
Újkígyós;85,52439913;TYWA001;2024
Újkígyós;10,45667947;TYWB001;2024
Újkígyós;23,90098165;TYWB101;2024
Újkígyós;-13,44430218;TYWB201;2024
Újkígyós;5,12163892;TYWB301;2024
Újkígyós;;TYWQ001;2024
Újkígyós;14,90312966;TYWZ001;2024
Újkígyós;;TYWZ002;2024
Újkígyós;6,38705557;TYWZ003;2024
Újkígyós;8,51607409;TYWZ004;2024
Nagybajcs;32,46753247;TYWF001;2024
Nagybajcs;382,3051948;TYWG001;2024
Nagybajcs;261,5711253;TYWG002;2024
Nagybajcs;0,81300813;TYWG004;2024
Nagybajcs;24,3902439;TYWG101;2024
Nagybajcs;19,39935065;TYWJ107;2024
Nagybajcs;0,97402597;TYWJ111;2024
Nagybajcs;159,1731266;TYWA001;2024
Nagybajcs;8,94308943;TYWB001;2024
Nagybajcs;12,19512195;TYWB101;2024
Nagybajcs;-3,25203252;TYWB201;2024
Nagybajcs;1,62601626;TYWB301;2024
Nagybajcs;;TYWQ001;2024
Nagybajcs;;TYWZ001;2024
Nagybajcs;;TYWZ002;2024
Nagybajcs;;TYWZ003;2024
Nagybajcs;;TYWZ004;2024
Rád;44,82071713;TYWF001;2024
Rád;356,5737052;TYWG001;2024
Rád;280,4469274;TYWG002;2024
Rád;4,46871897;TYWG004;2024
Rád;9,93048659;TYWG101;2024
Rád;20,71713147;TYWJ107;2024
Rád;2,04183267;TYWJ111;2024
Rád;113,1905299;TYWA001;2024
Rád;8,4409136;TYWB001;2024
Rád;10,92353525;TYWB101;2024
Rád;-2,48262165;TYWB201;2024
Rád;2,97914598;TYWB301;2024
Rád;;TYWQ001;2024
Rád;;TYWZ001;2024
Rád;;TYWZ002;2024
Rád;;TYWZ003;2024
Rád;;TYWZ004;2024
Bodony;44,51038576;TYWF001;2024
Bodony;666,1721068;TYWG001;2024
Bodony;150,1113586;TYWG002;2024
Bodony;;TYWG004;2024
Bodony;;TYWG101;2024
Bodony;27,00296736;TYWJ107;2024
Bodony;2,37388724;TYWJ111;2024
Bodony;23,27348066;TYWA001;2024
Bodony;13,26455416;TYWB001;2024
Bodony;20,63375092;TYWB101;2024
Bodony;-7,36919676;TYWB201;2024
Bodony;8,84303611;TYWB301;2024
Bodony;;TYWQ001;2024
Bodony;;TYWZ001;2024
Bodony;;TYWZ002;2024
Bodony;;TYWZ003;2024
Bodony;;TYWZ004;2024
Zsana;77,2797527;TYWF001;2024
Zsana;625,9659969;TYWG001;2024
Zsana;159,7530864;TYWG002;2024
Zsana;;TYWG004;2024
Zsana;;TYWG101;2024
Zsana;27,20247295;TYWJ107;2024
Zsana;3,55486862;TYWJ111;2024
Zsana;7,35728906;TYWA001;2024
Zsana;6,09291698;TYWB001;2024
Zsana;9,13937548;TYWB101;2024
Zsana;-3,04645849;TYWB201;2024
Zsana;1,52322925;TYWB301;2024
Zsana;;TYWQ001;2024
Zsana;;TYWZ001;2024
Zsana;;TYWZ002;2024
Zsana;;TYWZ003;2024
Zsana;;TYWZ004;2024
Jászboldogháza;56,21486571;TYWF001;2024
Jászboldogháza;503,4353529;TYWG001;2024
Jászboldogháza;198,6352357;TYWG002;2024
Jászboldogháza;1,24610592;TYWG004;2024
Jászboldogháza;;TYWG101;2024
Jászboldogháza;28,23235478;TYWJ107;2024
Jászboldogháza;3,56027483;TYWJ111;2024
Jászboldogháza;28,94594106;TYWA001;2024
Jászboldogháza;8,09968847;TYWB001;2024
Jászboldogháza;14,33021807;TYWB101;2024
Jászboldogháza;-6,2305296;TYWB201;2024
Jászboldogháza;5,60747664;TYWB301;2024
Jászboldogháza;;TYWQ001;2024
Jászboldogháza;24,98438476;TYWZ001;2024
Jászboldogháza;;TYWZ002;2024
Jászboldogháza;;TYWZ003;2024
Jászboldogháza;24,98438476;TYWZ004;2024
Pellérd;102,739726;TYWF001;2024
Pellérd;371,5753425;TYWG001;2024
Pellérd;269,124424;TYWG002;2024
Pellérd;0,85781686;TYWG004;2024
Pellérd;4,28908428;TYWG101;2024
Pellérd;23,84417808;TYWJ107;2024
Pellérd;3,80993151;TYWJ111;2024
Pellérd;111,610129;TYWA001;2024
Pellérd;7,7203517;TYWB001;2024
Pellérd;12,43834441;TYWB101;2024
Pellérd;-4,71799271;TYWB201;2024
Pellérd;4,71799271;TYWB301;2024
Pellérd;;TYWQ001;2024
Pellérd;29,96575342;TYWZ001;2024
Pellérd;;TYWZ002;2024
Pellérd;12,84246575;TYWZ003;2024
Pellérd;17,12328767;TYWZ004;2024
Kenéz;80,97165992;TYWF001;2024
Kenéz;453,4412956;TYWG001;2024
Kenéz;220,5357143;TYWG002;2024
Kenéz;;TYWG004;2024
Kenéz;40,56795132;TYWG101;2024
Kenéz;25,91093117;TYWJ107;2024
Kenéz;4,048583;TYWJ111;2024
Kenéz;34,44909344;TYWA001;2024
Kenéz;8,11359026;TYWB001;2024
Kenéz;12,1703854;TYWB101;2024
Kenéz;-4,05679513;TYWB201;2024
Kenéz;4,05679513;TYWB301;2024
Kenéz;;TYWQ001;2024
Kenéz;;TYWZ001;2024
Kenéz;;TYWZ002;2024
Kenéz;;TYWZ003;2024
Kenéz;;TYWZ004;2024
Csesztreg;64,02048656;TYWF001;2024
Csesztreg;463,5083227;TYWG001;2024
Csesztreg;215,7458564;TYWG002;2024
Csesztreg;1,28949065;TYWG004;2024
Csesztreg;;TYWG101;2024
Csesztreg;31,75416133;TYWJ107;2024
Csesztreg;3,84122919;TYWJ111;2024
Csesztreg;33,95652174;TYWA001;2024
Csesztreg;7,73694391;TYWB001;2024
Csesztreg;14,18439716;TYWB101;2024
Csesztreg;-6,44745326;TYWB201;2024
Csesztreg;7,73694391;TYWB301;2024
Csesztreg;;TYWQ001;2024
Csesztreg;12,80409731;TYWZ001;2024
Csesztreg;;TYWZ002;2024
Csesztreg;;TYWZ003;2024
Csesztreg;12,80409731;TYWZ004;2024
Aszód;177,1653543;TYWF001;2024
Aszód;434,7112861;TYWG001;2024
Aszód;230,0377359;TYWG002;2024
Aszód;1,799591;TYWG004;2024
Aszód;8,1799591;TYWG101;2024
Aszód;23,29396325;TYWJ107;2024
Aszód;2,44422572;TYWJ111;2024
Aszód;376,2962963;TYWA001;2024
Aszód;5,72597137;TYWB001;2024
Aszód;11,61554192;TYWB101;2024
Aszód;-5,88957055;TYWB201;2024
Aszód;3,10838446;TYWB301;2024
Aszód;;TYWQ001;2024
Aszód;19,68503937;TYWZ001;2024
Aszód;1,64041995;TYWZ002;2024
Aszód;3,2808399;TYWZ003;2024
Aszód;14,76377953;TYWZ004;2024
Tanakajd;50,82592122;TYWF001;2024
Tanakajd;355,7814485;TYWG001;2024
Tanakajd;281,0714286;TYWG002;2024
Tanakajd;1,28287364;TYWG004;2024
Tanakajd;12,82873637;TYWG101;2024
Tanakajd;23,63405337;TYWJ107;2024
Tanakajd;2,54129606;TYWJ111;2024
Tanakajd;66,5820643;TYWA001;2024
Tanakajd;12,82873637;TYWB001;2024
Tanakajd;6,41436818;TYWB101;2024
Tanakajd;6,41436818;TYWB201;2024
Tanakajd;3,84862091;TYWB301;2024
Tanakajd;;TYWQ001;2024
Tanakajd;;TYWZ001;2024
Tanakajd;;TYWZ002;2024
Tanakajd;;TYWZ003;2024
Tanakajd;;TYWZ004;2024
Mindszentgodisa;29,36857562;TYWF001;2024
Mindszentgodisa;503,671072;TYWG001;2024
Mindszentgodisa;198,5422741;TYWG002;2024
Mindszentgodisa;;TYWG004;2024
Mindszentgodisa;;TYWG101;2024
Mindszentgodisa;27,60646109;TYWJ107;2024
Mindszentgodisa;5,43318649;TYWJ111;2024
Mindszentgodisa;29,64736613;TYWA001;2024
Mindszentgodisa;;TYWB001;2024
Mindszentgodisa;18,88162672;TYWB101;2024
Mindszentgodisa;;TYWB201;2024
Mindszentgodisa;5,8097313;TYWB301;2024
Mindszentgodisa;;TYWQ001;2024
Mindszentgodisa;;TYWZ001;2024
Mindszentgodisa;;TYWZ002;2024
Mindszentgodisa;;TYWZ003;2024
Mindszentgodisa;;TYWZ004;2024
Szaknyér;;TYWF001;2024
Szaknyér;1023,255814;TYWG001;2024
Szaknyér;97,72727273;TYWG002;2024
Szaknyér;;TYWG004;2024
Szaknyér;;TYWG101;2024
Szaknyér;41,86046512;TYWJ107;2024
Szaknyér;;TYWJ111;2024
Szaknyér;14,67576792;TYWA001;2024
Szaknyér;;TYWB001;2024
Szaknyér;;TYWB101;2024
Szaknyér;;TYWB201;2024
Szaknyér;22,98850575;TYWB301;2024
Szaknyér;;TYWQ001;2024
Szaknyér;;TYWZ001;2024
Szaknyér;;TYWZ002;2024
Szaknyér;;TYWZ003;2024
Szaknyér;;TYWZ004;2024
Markaz;46,08294931;TYWF001;2024
Markaz;551,2672811;TYWG001;2024
Markaz;181,400209;TYWG002;2024
Markaz;2,33032333;TYWG004;2024
Markaz;;TYWG101;2024
Markaz;28,11059908;TYWJ107;2024
Markaz;2,13133641;TYWJ111;2024
Markaz;67,78602109;TYWA001;2024
Markaz;5,2432275;TYWB001;2024
Markaz;14,56452083;TYWB101;2024
Markaz;-9,32129333;TYWB201;2024
Markaz;2,33032333;TYWB301;2024
Markaz;;TYWQ001;2024
Markaz;5,76036866;TYWZ001;2024
Markaz;;TYWZ002;2024
Markaz;;TYWZ003;2024
Markaz;5,76036866;TYWZ004;2024
Komlóska;46,08294931;TYWF001;2024
Komlóska;774,1935484;TYWG001;2024
Komlóska;129,1666667;TYWG002;2024
Komlóska;;TYWG004;2024
Komlóska;;TYWG101;2024
Komlóska;25,34562212;TYWJ107;2024
Komlóska;1,84331797;TYWJ111;2024
Komlóska;7,26481419;TYWA001;2024
Komlóska;4,57665904;TYWB001;2024
Komlóska;9,15331808;TYWB101;2024
Komlóska;-4,57665904;TYWB201;2024
Komlóska;4,57665904;TYWB301;2024
Komlóska;;TYWQ001;2024
Komlóska;;TYWZ001;2024
Komlóska;;TYWZ002;2024
Komlóska;;TYWZ003;2024
Komlóska;;TYWZ004;2024
Aba;64,05856783;TYWF001;2024
Aba;359,1855411;TYWG001;2024
Aba;278,4076433;TYWG002;2024
Aba;2,7375385;TYWG004;2024
Aba;18,25025664;TYWG101;2024
Aba;19,94966827;TYWJ107;2024
Aba;2,53946465;TYWJ111;2024
Aba;49,64224872;TYWA001;2024
Aba;9,12512832;TYWB001;2024
Aba;13,23143607;TYWB101;2024
Aba;-4,10630774;TYWB201;2024
Aba;6,84384624;TYWB301;2024
Aba;;TYWQ001;2024
Aba;38,8927019;TYWZ001;2024
Aba;2,28780599;TYWZ002;2024
Aba;9,15122398;TYWZ003;2024
Aba;27,45367193;TYWZ004;2024
Csörnyeföld;28,65329513;TYWF001;2024
Csörnyeföld;578,7965616;TYWG001;2024
Csörnyeföld;172,7722772;TYWG002;2024
Csörnyeföld;;TYWG004;2024
Csörnyeföld;;TYWG101;2024
Csörnyeföld;24,06876791;TYWJ107;2024
Csörnyeföld;2,57879656;TYWJ111;2024
Csörnyeföld;16,45450259;TYWA001;2024
Csörnyeföld;11,42857143;TYWB001;2024
Csörnyeföld;17,14285714;TYWB101;2024
Csörnyeföld;-5,71428571;TYWB201;2024
Csörnyeföld;;TYWB301;2024
Csörnyeföld;;TYWQ001;2024
Csörnyeföld;;TYWZ001;2024
Csörnyeföld;;TYWZ002;2024
Csörnyeföld;;TYWZ003;2024
Csörnyeföld;;TYWZ004;2024
Kistarcsa;59,02316659;TYWF001;2024
Kistarcsa;376,8629187;TYWG001;2024
Kistarcsa;265,348473;TYWG002;2024
Kistarcsa;1,54850127;TYWG004;2024
Kistarcsa;16,95977584;TYWG101;2024
Kistarcsa;21,12291574;TYWJ107;2024
Kistarcsa;1,54935812;TYWJ111;2024
Kistarcsa;1229,945554;TYWA001;2024
Kistarcsa;7,30007743;TYWB001;2024
Kistarcsa;9,36474579;TYWB101;2024
Kistarcsa;-2,06466836;TYWB201;2024
Kistarcsa;3,90812226;TYWB301;2024
Kistarcsa;;TYWQ001;2024
Kistarcsa;11,06684374;TYWZ001;2024
Kistarcsa;;TYWZ002;2024
Kistarcsa;2,95115833;TYWZ003;2024
Kistarcsa;8,11568541;TYWZ004;2024
Remeteszőlős;9,37207123;TYWF001;2024
Remeteszőlős;434,864105;TYWG001;2024
Remeteszőlős;229,9568966;TYWG002;2024
Remeteszőlős;3,76293509;TYWG004;2024
Remeteszőlős;75,25870179;TYWG101;2024
Remeteszőlős;17,5257732;TYWJ107;2024
Remeteszőlős;;TYWJ111;2024
Remeteszőlős;369,2041523;TYWA001;2024
Remeteszőlős;4,70366886;TYWB001;2024
Remeteszőlős;3,76293509;TYWB101;2024
Remeteszőlős;0,94073377;TYWB201;2024
Remeteszőlős;3,76293509;TYWB301;2024
Remeteszőlős;;TYWQ001;2024
Remeteszőlős;28,11621368;TYWZ001;2024
Remeteszőlős;;TYWZ002;2024
Remeteszőlős;9,37207123;TYWZ003;2024
Remeteszőlős;18,74414246;TYWZ004;2024
Zalacséb;43,95604396;TYWF001;2024
Zalacséb;435,1648352;TYWG001;2024
Zalacséb;229,7979798;TYWG002;2024
Zalacséb;2,15285253;TYWG004;2024
Zalacséb;;TYWG101;2024
Zalacséb;30,76923077;TYWJ107;2024
Zalacséb;3,2967033;TYWJ111;2024
Zalacséb;47,24818276;TYWA001;2024
Zalacséb;2,15285253;TYWB001;2024
Zalacséb;17,22282024;TYWB101;2024
Zalacséb;-15,06996771;TYWB201;2024
Zalacséb;;TYWB301;2024
Zalacséb;;TYWQ001;2024
Zalacséb;43,95604396;TYWZ001;2024
Zalacséb;;TYWZ002;2024
Zalacséb;21,97802198;TYWZ003;2024
Zalacséb;21,97802198;TYWZ004;2024
Úrhida;33,2103321;TYWF001;2024
Úrhida;361,6236162;TYWG001;2024
Úrhida;276,5306122;TYWG002;2024
Úrhida;9,34230194;TYWG004;2024
Úrhida;67,26457399;TYWG101;2024
Úrhida;15,38745387;TYWJ107;2024
Úrhida;1,29151292;TYWJ111;2024
Úrhida;373,7931035;TYWA001;2024
Úrhida;7,84753363;TYWB001;2024
Úrhida;5,97907324;TYWB101;2024
Úrhida;1,86846039;TYWB201;2024
Úrhida;5,60538117;TYWB301;2024
Úrhida;;TYWQ001;2024
Úrhida;7,3800738;TYWZ001;2024
Úrhida;;TYWZ002;2024
Úrhida;3,6900369;TYWZ003;2024
Úrhida;3,6900369;TYWZ004;2024
Igar;81,41112619;TYWF001;2024
Igar;617,3677069;TYWG001;2024
Igar;161,978022;TYWG002;2024
Igar;2,68997983;TYWG004;2024
Igar;;TYWG101;2024
Igar;27,13704206;TYWJ107;2024
Igar;5,42740841;TYWJ111;2024
Igar;17,8926924;TYWA001;2024
Öreglak;89,7189781;TYWG006;2024
Városlőd;100,5413534;TYWG006;2024
Vázsnok;84,29230769;TYWG006;2024
Tiszanána;84,12060302;TYWG006;2024
Szentbékkálla;99,33333333;TYWG006;2024
Tinnye;101,086728;TYWG006;2024
Balatonföldvár;98,26912181;TYWG006;2024
Hetvehely;87,00588235;TYWG006;2024
Cserszegtomaj;115,7714461;TYWG006;2024
Piliscsaba;108,2426208;TYWG006;2024
Palkonya;93,39495798;TYWG006;2024
Pácsony;87,80769231;TYWG006;2024
Sorkifalud;93,17557252;TYWG006;2024
Sarud;86,95492487;TYWG006;2024
Patak;96,79207921;TYWG006;2024
Újvárfalva;71,53543307;TYWG006;2024
Acsád;101,4973545;TYWG006;2024
Vadna;99,43820225;TYWG006;2024
Zalaszentlászló;92,58885942;TYWG006;2024
Apc;89,74053555;TYWG006;2024
Hosztót;76,90740741;TYWG006;2024
Lepsény;89,64508197;TYWG006;2024
Püspökmolnári;92,9258312;TYWG006;2024
Bakonykoppány;95,18803419;TYWG006;2024
Bögöte;91,81595092;TYWG006;2024
Adásztevel;96,796875;TYWG006;2024
Bokod;101,7827161;TYWG006;2024
Debercsény;77,69230769;TYWG006;2024
Aszófő;114,3842365;TYWG006;2024
Papkeszi;88,34790528;TYWG006;2024
Makó;85,94107531;TYWG006;2024
Szárász;82,67741935;TYWG006;2024
Balatonkeresztúr;96,31121281;TYWG006;2024
Solymár;119,9336772;TYWG006;2024
Gerendás;88,89830508;TYWG006;2024
Pásztó;89,50815348;TYWG006;2024
Kengyel;83,51851852;TYWG006;2024
Bazsi;85,35897436;TYWG006;2024
Parád;87,8678733;TYWG006;2024
Kocsord;101,6957802;TYWG006;2024
Mérk;90,5477707;TYWG006;2024
Berkesz;86,56802721;TYWG006;2024
Győrújbarát;111,7323444;TYWG006;2024
Tószeg;83,23914239;TYWG006;2024
Lajoskomárom;96,2485482;TYWG006;2024
Domoszló;93,63229167;TYWG006;2024
Drágszél;99,31756757;TYWG006;2024
Bürüs;88,05405405;TYWG006;2024
Szentlőrinckáta;93,49760192;TYWG006;2024
Rádóckölked;95,70588235;TYWG006;2024
Garé;87,97272727;TYWG006;2024
Zalabaksa;99,62781955;TYWG006;2024
Felsőregmec;98,63414634;TYWG006;2024
Tiszavasvári;84,54143524;TYWG006;2024
Bánfa;84,18918919;TYWG006;2024
Dunavecse;88,8958953;TYWG006;2024
Alsótold;91,92982456;TYWG006;2024
Kömlőd;93,79240506;TYWG006;2024
Harka;109,0785441;TYWG006;2024
Nemeshetés;76,65816327;TYWG006;2024
Oszkó;92,40540541;TYWG006;2024
Gyulaháza;93,92260062;TYWG006;2024
Dombóvár;79,55871725;TYWG006;2024
Szőkéd;93,09352518;TYWG006;2024
Szepetnek;99,81352834;TYWG006;2024
Dámóc;80,9760479;TYWG006;2024
Kunbaracs;76,5078125;TYWG006;2024
Merenye;88,12295082;TYWG006;2024
Répcevis;97,73793103;TYWG006;2024
Óföldeák;86,65591398;TYWG006;2024
Kánó;86,80952381;TYWG006;2024
Dencsháza;83,33333333;TYWG006;2024
Döbröce;81,90196078;TYWG006;2024
Isaszeg;99,44708738;TYWG006;2024
Kisbodak;104,6104651;TYWG006;2024
Monok;84,58877285;TYWG006;2024
Derekegyház;88,73373676;TYWG006;2024
Jánkmajtis;99,1575663;TYWG006;2024
Tiszaszőlős;79,48321168;TYWG006;2024
Dunapataj;85,43486239;TYWG006;2024
Szigetcsép;90,01801802;TYWG006;2024
Szőlősardó;73,75862069;TYWG006;2024
Halimba;94,67346939;TYWG006;2024
Nyírcsaholy;94,28347407;TYWG006;2024
Nemesdéd;84,65814696;TYWG006;2024
Szentgál;93,1332008;TYWG006;2024
Kisapáti;79,78212291;TYWG006;2024
Viszák;95,1981982;TYWG006;2024
Szilaspogony;86,16167665;TYWG006;2024
Murarátka;78,2265625;TYWG006;2024
Ispánk;97,25373134;TYWG006;2024
Bucsuta;83,125;TYWG006;2024
Lövőpetri;91,99078341;TYWG006;2024
Hét;89,20873786;TYWG006;2024
Felsőjánosfa;89,3908046;TYWG006;2024
Bükkszentkereszt;98,82847341;TYWG006;2024
Csoma;99,6011236;TYWG006;2024
Nemesszentandrás;79,41269841;TYWG006;2024
Gellénháza;92,55520995;TYWG006;2024
Szendrő;91,72274368;TYWG006;2024
Ináncs;96,50985222;TYWG006;2024
Imrehegy;81,61829653;TYWG006;2024
Sárhida;103,1915709;TYWG006;2024
Kórós;82,05128205;TYWG006;2024
Sajóörös;107,2113402;TYWG006;2024
Várad;96,13953488;TYWG006;2024
Szászfa;94,04878049;TYWG006;2024
Drégelypalánk;98,81616482;TYWG006;2024
Tard;98,03743316;TYWG006;2024
Felsőberecki;97,52136752;TYWG006;2024
Vése;90,96518987;TYWG006;2024
Bordány;86,86470588;TYWG006;2024
Alsótelekes;73,86021505;TYWG006;2024
Hegyhátszentpéter;87,79069767;TYWG006;2024
Nagyszénás;86,9495614;TYWG006;2024
Klárafalva;85,51724138;TYWG006;2024
Nagygyimót;94,25099602;TYWG006;2024
Cák;93;TYWG006;2024
Telki;144,4740597;TYWG006;2024
Bakonya;88,87681159;TYWG006;2024
Bócsa;88,26195652;TYWG006;2024
Hódmezővásárhely;78,91783412;TYWG006;2024
Gyöngyöspata;94,23342939;TYWG006;2024
Táborfalva;79,99933599;TYWG006;2024
Okorvölgy;92,14705882;TYWG006;2024
Harkakötöny;83,48806366;TYWG006;2024
Vöckönd;93,13333333;TYWG006;2024
Jászszentlászló;83,23362975;TYWG006;2024
Nógrádsáp;92,88594164;TYWG006;2024
Boldva;94,45477387;TYWG006;2024
Regéc;76,55555556;TYWG006;2024
Kastélyosdombó;85,86021505;TYWG006;2024
Napkor;95,26080477;TYWG006;2024
Bánokszentgyörgy;87,24285714;TYWG006;2024
Értény;69,30534351;TYWG006;2024
Pilisszentlászló;103,3978261;TYWG006;2024
Beloiannisz;78,62979684;TYWG006;2024
Szajk;110,2933754;TYWG006;2024
Szentistvánbaksa;87,56589147;TYWG006;2024
Csenyéte;68,68055556;TYWG006;2024
Kishódos;79,24242424;TYWG006;2024
Sopron;73,39071249;TYWG006;2024
Sirok;80,41017653;TYWG006;2024
Szany;99,0513347;TYWG006;2024
Őrbottyán;99,80498197;TYWG006;2024
Tiszakanyár;99,61730769;TYWG006;2024
Csapod;99,43006993;TYWG006;2024
Kétújfalu;95,9921875;TYWG006;2024
Baracska;86,64390666;TYWG006;2024
Tab;82,92339979;TYWG006;2024
Sikátor;94,03472222;TYWG006;2024
Szentliszló;86,43076923;TYWG006;2024
Bársonyos;89,33333333;TYWG006;2024
Tiszapalkonya;88,96440129;TYWG006;2024
Kálló;92,22135922;TYWG006;2024
Kisszentmárton;71,11926606;TYWG006;2024
Demjén;97,16666667;TYWG006;2024
